0.00; 19.82; 394.00
0.21; 19.82; 394.00
0.46; 19.82; 393.00
0.72; 19.82; 395.00
0.97; 19.82; 393.00
1.23; 19.82; 391.00
1.48; 19.82; 395.00
1.73; 19.82; 393.00
1.99; 19.82; 392.00
2.24; 19.82; 393.00
2.50; 19.82; 394.00
2.75; 19.82; 394.00
3.00; 19.82; 392.00
3.26; 19.82; 394.00
3.51; 19.82; 394.00
3.77; 19.82; 392.00
4.02; 19.82; 394.00
4.27; 19.82; 394.00
4.53; 19.82; 392.00
4.78; 19.82; 394.00
5.04; 19.82; 394.00
5.29; 19.85; 392.00
5.54; 19.82; 393.00
5.80; 19.85; 393.00
6.05; 19.82; 393.00
6.31; 19.82; 393.00
6.56; 19.85; 393.00
6.81; 19.82; 393.00
7.07; 19.82; 395.00
7.32; 19.82; 397.00
7.58; 19.82; 396.00
7.83; 19.82; 397.00
8.08; 19.82; 397.00
8.34; 19.82; 396.00
8.59; 19.82; 396.00
8.84; 19.82; 397.00
9.10; 19.82; 396.00
9.36; 19.82; 395.00
9.61; 19.85; 396.00
9.86; 19.82; 397.00
10.12; 19.82; 396.00
10.37; 19.85; 395.00
10.63; 19.82; 395.00
10.88; 19.82; 397.00
11.13; 19.82; 395.00
11.39; 19.82; 396.00
11.64; 19.82; 396.00
11.90; 19.85; 396.00
12.15; 19.85; 396.00
12.40; 19.82; 397.00
12.66; 19.85; 395.00
12.91; 19.85; 397.00
13.17; 19.85; 397.00
13.42; 19.85; 395.00
13.67; 19.82; 397.00
13.93; 19.85; 397.00
14.18; 19.82; 397.00
14.44; 19.82; 396.00
14.69; 19.82; 396.00
14.94; 19.82; 396.00
15.20; 19.82; 396.00
15.45; 19.82; 397.00
15.71; 19.85; 396.00
15.96; 19.85; 397.00
16.21; 19.85; 396.00
16.47; 19.82; 395.00
16.72; 19.85; 396.00
16.97; 19.82; 396.00
17.23; 19.85; 395.00
17.48; 19.85; 396.00
17.74; 19.85; 396.00
17.99; 19.82; 395.00
18.24; 19.85; 396.00
18.50; 19.85; 396.00
18.75; 19.85; 396.00
19.01; 19.85; 395.00
19.26; 19.85; 397.00
19.51; 19.85; 395.00
19.77; 19.85; 394.00
20.02; 19.82; 397.00
20.28; 19.85; 396.00
20.53; 19.85; 395.00
20.78; 19.82; 394.00
21.04; 19.85; 397.00
21.29; 19.82; 395.00
21.55; 19.85; 394.00
21.80; 19.85; 396.00
22.05; 19.85; 397.00
22.31; 19.82; 394.00
22.56; 19.85; 395.00
22.82; 19.85; 397.00
23.07; 19.85; 396.00
23.33; 19.85; 394.00
23.58; 19.85; 397.00
23.84; 19.85; 396.00
24.09; 19.85; 394.00
24.34; 19.85; 396.00
24.60; 19.82; 395.00
24.85; 19.85; 396.00
25.10; 19.89; 396.00
25.36; 19.82; 396.00
25.61; 19.85; 395.00
25.87; 19.85; 395.00
26.12; 19.85; 395.00
26.37; 19.82; 396.00
26.63; 19.82; 394.00
26.88; 19.82; 396.00
27.14; 19.85; 396.00
27.39; 19.82; 395.00
27.64; 19.85; 397.00
27.90; 19.82; 396.00
28.15; 19.82; 395.00
28.41; 19.85; 396.00
28.66; 19.85; 396.00
28.91; 19.85; 394.00
29.17; 19.85; 396.00
29.42; 19.85; 396.00
29.68; 19.85; 395.00
29.93; 19.82; 396.00
30.18; 19.82; 396.00
30.44; 19.85; 394.00
30.69; 19.85; 394.00
30.95; 19.85; 396.00
31.20; 19.89; 395.00
31.45; 19.85; 394.00
31.71; 19.85; 396.00
31.96; 19.82; 395.00
32.22; 19.85; 393.00
32.47; 19.85; 396.00
32.72; 19.82; 396.00
32.98; 19.85; 395.00
33.23; 19.85; 395.00
33.48; 19.85; 396.00
33.74; 19.85; 395.00
33.99; 19.85; 395.00
34.25; 19.85; 396.00
34.50; 19.85; 396.00
34.75; 19.85; 394.00
35.01; 19.85; 395.00
35.26; 19.85; 395.00
35.52; 19.85; 395.00
35.77; 19.85; 396.00
36.02; 19.85; 395.00
36.28; 19.85; 393.00
36.53; 19.85; 394.00
36.79; 19.85; 394.00
37.04; 19.85; 394.00
37.30; 19.85; 396.00
37.55; 19.85; 395.00
37.81; 19.85; 394.00
38.06; 19.85; 396.00
38.31; 19.89; 394.00
38.57; 19.89; 394.00
38.82; 19.85; 395.00
39.08; 19.85; 395.00
39.33; 19.85; 395.00
39.58; 19.85; 395.00
39.84; 19.85; 394.00
40.09; 19.85; 395.00
40.35; 19.89; 393.00
40.60; 19.85; 395.00
40.85; 19.85; 395.00
41.11; 19.85; 393.00
41.36; 19.85; 395.00
41.61; 19.89; 395.00
41.87; 19.85; 393.00
42.12; 19.89; 395.00
42.38; 19.85; 396.00
42.63; 19.85; 395.00
42.88; 19.85; 393.00
43.14; 19.85; 396.00
43.39; 19.85; 395.00
43.65; 19.89; 394.00
43.90; 19.85; 395.00
44.15; 19.89; 394.00
44.41; 19.85; 394.00
44.66; 19.85; 394.00
44.92; 19.82; 395.00
