#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;20.19;6.37;333.82;0.57;6.13;0.01;1.55
0.01;20.41;0.04;333.00;0.74;6.12;0.01;2.14
2.63;20.30;0.03;332.82;0.83;6.12;0.01;2.54
5.42;20.23;0.03;332.27;0.62;6.11;0.01;2.85
8.22;20.17;0.01;332.00;0.74;6.11;0.01;3.08
11.01;20.14;0.02;331.64;0.48;6.10;0.01;3.26
13.80;20.11;0.01;331.36;0.64;6.10;0.01;3.39
16.60;20.10;0.01;331.09;0.51;6.09;0.01;3.48
19.39;20.09;0.01;330.45;0.78;6.08;0.01;3.54
22.19;20.09;0.01;330.45;0.89;6.08;0.01;3.55
24.98;20.08;0.01;330.36;0.77;6.08;0.01;3.53
27.77;20.07;0.01;330.09;0.79;6.08;0.01;3.48
30.57;20.07;0.01;329.91;0.67;6.07;0.01;3.39
33.36;20.07;0.01;329.64;0.64;6.07;0.01;3.25
36.16;20.07;0.01;329.09;0.51;6.06;0.01;3.07
38.95;20.07;0.01;329.09;0.79;6.06;0.01;2.84
41.75;20.07;0.01;329.00;0.74;6.06;0.01;2.53
44.54;20.08;0.01;328.91;0.79;6.06;0.01;2.13
47.33;20.08;0.01;328.91;0.67;6.06;0.01;1.54
50.13;20.09;0.02;328.82;0.57;6.06;0.01;0.02
64.98;20.09;0.00;327.91;0.51;6.04;0.01;0.02
67.66;20.10;0.01;328.00;0.43;6.04;0.01;0.02
70.45;20.09;0.01;327.82;0.57;6.04;0.01;0.02
73.24;20.09;0.02;327.82;0.39;6.04;0.01;0.02
76.04;20.09;0.02;327.64;0.77;6.04;0.01;0.02
78.83;20.11;0.01;327.45;0.66;6.04;0.01;0.02
81.63;20.10;0.01;327.73;0.45;6.04;0.01;0.02
84.42;20.11;0.01;327.82;0.39;6.04;0.01;0.02
87.21;20.10;0.01;327.64;0.64;6.04;0.01;0.01
90.01;20.12;0.02;327.73;0.86;6.04;0.01;0.01
92.80;20.11;0.01;327.36;0.64;6.03;0.01;0.01
95.60;20.12;0.00;327.45;0.66;6.04;0.01;0.01
98.39;20.12;0.02;327.55;0.78;6.04;0.01;0.01
101.18;20.12;0.02;327.27;0.75;6.03;0.01;0.01
103.98;20.13;0.02;327.18;0.57;6.03;0.01;0.01
106.77;20.14;0.02;327.27;0.62;6.03;0.01;0.01
109.57;20.15;0.02;327.36;0.64;6.03;0.01;0.01
112.36;20.15;0.02;327.45;0.66;6.04;0.01;0.01
115.15;20.16;0.01;327.55;0.50;6.04;0.01;0.01
117.95;20.15;0.02;327.36;0.48;6.03;0.01;0.00
