#t, t_sol, st_sol, v_sol, sv_sol, ph_sol, sph_sol, stabilite
0.00;21.28;5.82;234.82;53.76;2.69;1.13;0.80
0.01;23.33;0.02;274.73;2.34;3.53;0.05;1.24
2.76;23.31;0.01;282.64;1.61;3.70;0.03;1.55
5.55;23.31;0.01;287.64;1.23;3.80;0.03;1.78
8.35;23.30;0.01;291.18;0.83;3.88;0.02;1.97
11.14;23.30;0.02;293.91;0.90;3.94;0.02;2.12
13.94;23.29;0.01;296.18;0.94;3.98;0.02;2.23
16.73;23.28;0.01;298.18;0.72;4.03;0.02;2.31
19.53;23.28;0.01;300.09;0.51;4.07;0.01;2.37
22.33;23.28;0.01;301.36;0.48;4.09;0.01;2.40
25.12;23.28;0.01;302.82;0.57;4.12;0.01;2.41
27.92;23.26;0.02;303.91;0.67;4.15;0.01;2.39
30.72;23.24;0.02;304.55;0.50;4.16;0.01;2.34
33.51;23.23;0.02;305.73;0.62;4.19;0.01;2.26
36.31;23.22;0.01;306.55;0.50;4.20;0.01;2.15
39.11;23.22;0.01;307.45;0.50;4.22;0.01;2.00
41.90;23.21;0.01;308.45;0.50;4.24;0.01;1.80
44.70;23.21;0.01;309.09;0.51;4.26;0.01;1.53
47.49;23.20;0.02;309.91;0.51;4.27;0.01;1.14
50.29;23.20;0.01;310.45;0.50;4.28;0.01;0.36
59.86;23.17;0.02;312.09;0.51;4.32;0.01;0.21
62.49;23.15;0.01;312.45;0.50;4.33;0.01;0.17
65.29;23.15;0.02;313.18;0.57;4.34;0.01;0.15
68.08;23.14;0.01;314.09;0.29;4.36;0.01;0.14
70.88;23.14;0.02;314.00;0.43;4.36;0.01;0.12
73.67;23.14;0.01;314.36;0.48;4.37;0.01;0.11
76.47;23.12;0.02;315.18;0.57;4.38;0.01;0.11
79.27;23.12;0.01;315.64;0.48;4.39;0.01;0.10
82.06;23.10;0.01;315.55;0.50;4.39;0.01;0.09
84.86;23.09;0.02;316.00;0.43;4.40;0.01;0.09
87.66;23.08;0.02;316.27;0.45;4.41;0.01;0.08
90.45;23.06;0.02;317.00;0.43;4.42;0.01;0.08
93.25;23.05;0.01;317.09;0.29;4.42;0.01;0.07
96.04;23.03;0.01;317.64;0.48;4.44;0.01;0.07
98.84;23.03;0.02;317.91;0.29;4.44;0.01;0.07
101.64;23.01;0.01;318.18;0.39;4.45;0.01;0.06
104.43;23.00;0.01;318.36;0.48;4.45;0.01;0.06
107.23;22.98;0.02;318.91;0.29;4.46;0.01;0.05
110.02;22.97;0.02;319.00;0.43;4.47;0.01;0.05
112.82;22.95;0.01;319.00;0.43;4.47;0.01;0.05
121.66;22.91;0.02;320.36;0.48;4.49;0.01;0.05
124.26;22.90;0.02;320.36;0.48;4.49;0.01;0.04
127.05;22.89;0.02;320.45;0.50;4.50;0.01;0.04
129.85;22.90;0.02;320.55;0.50;4.50;0.01;0.04
132.64;22.90;0.02;321.18;0.57;4.51;0.01;0.04
135.44;22.91;0.02;321.27;0.45;4.51;0.01;0.04
138.24;22.92;0.02;321.45;0.50;4.52;0.01;0.04
141.03;22.92;0.02;321.64;0.48;4.52;0.01;0.04
143.83;22.93;0.02;321.82;0.39;4.52;0.01;0.04
146.63;22.93;0.01;322.27;0.45;4.53;0.01;0.04
149.43;22.93;0.02;322.73;0.45;4.54;0.01;0.04
152.22;22.94;0.01;322.91;0.29;4.55;0.01;0.04
155.02;22.93;0.02;322.91;0.29;4.55;0.01;0.04
157.81;22.93;0.01;323.00;0.00;4.55;0.00;0.03
160.61;22.92;0.02;323.36;0.48;4.56;0.01;0.03
163.40;22.90;0.02;323.73;0.45;4.57;0.01;0.03
